,Time,Actual Query Time,Origin Latitude,Origin Longitude,Origin Address,Destination Latitude,Destination Longitude,Destination Address,Distance,Traffic Time,Normal Time
10,2019-11-17 17:38:55.261089,2019-11-17 17:38:58.202220,33.72636,-84.432824,"1375 Almont Dr SW, Atlanta, GA 30310, USA",33.72636,-84.432824,"1375 Almont Dr SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
11,2019-11-17 17:38:55.261089,2019-11-17 17:38:58.419230,33.72636,-84.427824,"1215 Bridges Ave SW, Atlanta, GA 30310, USA",33.72636,-84.432824,"1375 Almont Dr SW, Atlanta, GA 30310, USA",375.0,375.0,462.0
12,2019-11-17 17:38:55.261089,2019-11-17 17:38:58.717524,33.72636,-84.427824,"1215 Bridges Ave SW, Atlanta, GA 30310, USA",33.72636,-84.422824,"1064 Lawton Ave SW, Atlanta, GA 30310, USA",555.0,555.0,736.0
13,2019-11-17 17:38:55.261089,2019-11-17 17:38:58.920682,33.72636,-84.427824,"1215 Bridges Ave SW, Atlanta, GA 30310, USA",33.72636,-84.427824,"1215 Bridges Ave SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
14,2019-11-17 17:38:55.261089,2019-11-17 17:38:59.076250,33.72636,-84.422824,"1064 Lawton Ave SW, Atlanta, GA 30310, USA",33.72636,-84.427824,"1215 Bridges Ave SW, Atlanta, GA 30310, USA",554.0,554.0,736.0
15,2019-11-17 17:38:55.261089,2019-11-17 17:38:59.390623,33.72636,-84.422824,"1064 Lawton Ave SW, Atlanta, GA 30310, USA",33.72636,-84.417824,"1050 Murphy Ave SW, Atlanta, GA 30310, USA",489.0,489.0,594.0
16,2019-11-17 17:38:55.261089,2019-11-17 17:38:59.608083,33.72636,-84.422824,"1064 Lawton Ave SW, Atlanta, GA 30310, USA",33.72636,-84.422824,"1064 Lawton Ave SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
17,2019-11-17 17:38:55.261089,2019-11-17 17:38:59.776738,33.72636,-84.417824,"1050 Murphy Ave SW, Atlanta, GA 30310, USA",33.72636,-84.422824,"1064 Lawton Ave SW, Atlanta, GA 30310, USA",437.0,437.0,594.0
18,2019-11-17 17:38:55.261089,2019-11-17 17:39:00.008136,33.72636,-84.417824,"1050 Murphy Ave SW, Atlanta, GA 30310, USA",33.72636,-84.412824,"765 Catherine St SW, Atlanta, GA 30310, USA",508.0,508.0,745.0
19,2019-11-17 17:38:55.261089,2019-11-17 17:39:00.212411,33.72636,-84.417824,"1050 Murphy Ave SW, Atlanta, GA 30310, USA",33.72636,-84.417824,"1050 Murphy Ave SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
20,2019-11-17 17:38:55.261089,2019-11-17 17:39:00.414235,33.72636,-84.412824,"765 Catherine St SW, Atlanta, GA 30310, USA",33.72636,-84.417824,"1050 Murphy Ave SW, Atlanta, GA 30310, USA",581.0,581.0,745.0
21,2019-11-17 17:38:55.261089,2019-11-17 17:39:00.724925,33.72636,-84.412824,"765 Catherine St SW, Atlanta, GA 30310, USA",33.72636,-84.407824,"1047 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",381.0,381.0,490.0
22,2019-11-17 17:38:55.261089,2019-11-17 17:39:00.867276,33.72636,-84.412824,"765 Catherine St SW, Atlanta, GA 30310, USA",33.72636,-84.412824,"765 Catherine St SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
23,2019-11-17 17:38:55.261089,2019-11-17 17:39:01.022619,33.72636,-84.407824,"1047 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",33.72636,-84.412824,"765 Catherine St SW, Atlanta, GA 30310, USA",387.0,387.0,490.0
24,2019-11-17 17:38:55.261089,2019-11-17 17:39:01.279144,33.72636,-84.407824,"1047 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",33.72636,-84.402824,"1046 Sims St SW, Atlanta, GA 30310, USA",436.0,436.0,580.0
25,2019-11-17 17:38:55.261089,2019-11-17 17:39:01.523016,33.72636,-84.407824,"1047 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",33.72636,-84.407824,"1047 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
26,2019-11-17 17:38:55.261089,2019-11-17 17:39:02.221486,33.72636,-84.402824,"1046 Sims St SW, Atlanta, GA 30310, USA",33.72636,-84.407824,"1047 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",435.0,435.0,580.0
27,2019-11-17 17:38:55.261089,2019-11-17 17:39:02.847910,33.72636,-84.402824,"1046 Sims St SW, Atlanta, GA 30310, USA",33.72636,-84.397824,"298 Delevan St SW, Atlanta, GA 30315, USA",508.0,508.0,588.0
28,2019-11-17 17:38:55.261089,2019-11-17 17:39:03.008663,33.72636,-84.402824,"1046 Sims St SW, Atlanta, GA 30310, USA",33.72636,-84.402824,"1046 Sims St SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
29,2019-11-17 17:38:55.261089,2019-11-17 17:39:03.216331,33.72636,-84.397824,"298 Delevan St SW, Atlanta, GA 30315, USA",33.72636,-84.402824,"1046 Sims St SW, Atlanta, GA 30310, USA",472.0,472.0,588.0
30,2019-11-17 17:38:55.261089,2019-11-17 17:39:03.530637,33.72636,-84.397824,"298 Delevan St SW, Atlanta, GA 30315, USA",33.72636,-84.392824,"1033 Ridge Ave SW, Atlanta, GA 30315, USA",1189.0,1189.0,1502.0
31,2019-11-17 17:38:55.261089,2019-11-17 17:39:03.787312,33.72636,-84.397824,"298 Delevan St SW, Atlanta, GA 30315, USA",33.72636,-84.397824,"298 Delevan St SW, Atlanta, GA 30315, USA",0.0,0.0,0.0
32,2019-11-17 17:38:55.261089,2019-11-17 17:39:03.911344,33.72636,-84.392824,"1033 Ridge Ave SW, Atlanta, GA 30315, USA",33.72636,-84.397824,"298 Delevan St SW, Atlanta, GA 30315, USA",1165.0,1165.0,1502.0
33,2019-11-17 17:38:55.261089,2019-11-17 17:39:04.184274,33.72636,-84.392824,"1033 Ridge Ave SW, Atlanta, GA 30315, USA",33.72636,-84.387824,"1044 Hank Aaron Dr SW, Atlanta, GA 30315, USA",612.0,612.0,825.0
34,2019-11-17 17:38:55.261089,2019-11-17 17:39:04.333941,33.72636,-84.392824,"1033 Ridge Ave SW, Atlanta, GA 30315, USA",33.72636,-84.392824,"1033 Ridge Ave SW, Atlanta, GA 30315, USA",0.0,0.0,0.0
35,2019-11-17 17:38:55.261089,2019-11-17 17:39:04.459959,33.72636,-84.387824,"1044 Hank Aaron Dr SW, Atlanta, GA 30315, USA",33.72636,-84.392824,"1033 Ridge Ave SW, Atlanta, GA 30315, USA",631.0,631.0,825.0
36,2019-11-17 17:38:55.261089,2019-11-17 17:39:04.708483,33.72636,-84.387824,"1044 Hank Aaron Dr SW, Atlanta, GA 30315, USA",33.72636,-84.382824,"163 Haygood Ave SE, Atlanta, GA 30315, USA",360.0,360.0,509.0
37,2019-11-17 17:38:55.261089,2019-11-17 17:39:04.865103,33.72636,-84.387824,"1044 Hank Aaron Dr SW, Atlanta, GA 30315, USA",33.72636,-84.387824,"1044 Hank Aaron Dr SW, Atlanta, GA 30315, USA",0.0,0.0,0.0
38,2019-11-17 17:38:55.261089,2019-11-17 17:39:05.025930,33.72636,-84.382824,"163 Haygood Ave SE, Atlanta, GA 30315, USA",33.72636,-84.387824,"1044 Hank Aaron Dr SW, Atlanta, GA 30315, USA",398.0,398.0,509.0
39,2019-11-17 17:38:55.261089,2019-11-17 17:39:05.296726,33.72636,-84.382824,"163 Haygood Ave SE, Atlanta, GA 30315, USA",33.72636,-84.377824,"1030 Hill St SE, Atlanta, GA 30315, USA",1013.0,1013.0,1372.0
40,2019-11-17 17:38:55.261089,2019-11-17 17:39:05.457771,33.72636,-84.382824,"163 Haygood Ave SE, Atlanta, GA 30315, USA",33.72636,-84.382824,"163 Haygood Ave SE, Atlanta, GA 30315, USA",0.0,0.0,0.0
41,2019-11-17 17:38:55.261089,2019-11-17 17:39:05.658334,33.72636,-84.377824,"1030 Hill St SE, Atlanta, GA 30315, USA",33.72636,-84.382824,"163 Haygood Ave SE, Atlanta, GA 30315, USA",1078.0,1078.0,1372.0
42,2019-11-17 17:38:55.261089,2019-11-17 17:39:05.933199,33.72636,-84.377824,"1030 Hill St SE, Atlanta, GA 30315, USA",33.72636,-84.372824,"370 Grant Cir SE, Atlanta, GA 30315, USA",685.0,685.0,917.0
43,2019-11-17 17:38:55.261089,2019-11-17 17:39:06.076469,33.72636,-84.377824,"1030 Hill St SE, Atlanta, GA 30315, USA",33.72636,-84.377824,"1030 Hill St SE, Atlanta, GA 30315, USA",0.0,0.0,0.0
44,2019-11-17 17:38:55.261089,2019-11-17 17:39:06.298592,33.72636,-84.372824,"370 Grant Cir SE, Atlanta, GA 30315, USA",33.72636,-84.377824,"1030 Hill St SE, Atlanta, GA 30315, USA",668.0,668.0,917.0
45,2019-11-17 17:38:55.261089,2019-11-17 17:39:06.592323,33.72636,-84.372824,"370 Grant Cir SE, Atlanta, GA 30315, USA",33.72636,-84.367824,"1040 Boulevard SE, Atlanta, GA 30312, USA",596.0,596.0,744.0
46,2019-11-17 17:38:55.261089,2019-11-17 17:39:06.748804,33.72636,-84.372824,"370 Grant Cir SE, Atlanta, GA 30315, USA",33.72636,-84.372824,"370 Grant Cir SE, Atlanta, GA 30315, USA",0.0,0.0,0.0
47,2019-11-17 17:38:55.261089,2019-11-17 17:39:06.891966,33.72636,-84.367824,"1040 Boulevard SE, Atlanta, GA 30312, USA",33.72636,-84.372824,"370 Grant Cir SE, Atlanta, GA 30315, USA",535.0,535.0,744.0
48,2019-11-17 17:38:55.261089,2019-11-17 17:39:07.153843,33.72636,-84.367824,"1040 Boulevard SE, Atlanta, GA 30312, USA",33.72636,-84.362824,"1033 Avondale Ave SE, Atlanta, GA 30312, USA",522.0,522.0,716.0
49,2019-11-17 17:38:55.261089,2019-11-17 17:39:07.325703,33.72636,-84.367824,"1040 Boulevard SE, Atlanta, GA 30312, USA",33.72636,-84.367824,"1040 Boulevard SE, Atlanta, GA 30312, USA",0.0,0.0,0.0
50,2019-11-17 17:38:55.261089,2019-11-17 17:39:08.062682,33.72636,-84.362824,"1033 Avondale Ave SE, Atlanta, GA 30312, USA",33.72636,-84.367824,"1040 Boulevard SE, Atlanta, GA 30312, USA",560.0,560.0,716.0
51,2019-11-17 17:38:55.261089,2019-11-17 17:39:08.678297,33.72636,-84.362824,"1033 Avondale Ave SE, Atlanta, GA 30312, USA",33.72636,-84.357824,"923 United Ave SE, Atlanta, GA 30316, USA",417.0,417.0,544.0
52,2019-11-17 17:38:55.261089,2019-11-17 17:39:08.842897,33.72636,-84.362824,"1033 Avondale Ave SE, Atlanta, GA 30312, USA",33.72636,-84.362824,"1033 Avondale Ave SE, Atlanta, GA 30312, USA",0.0,0.0,0.0
53,2019-11-17 17:38:55.261089,2019-11-17 17:39:08.997909,33.72636,-84.357824,"923 United Ave SE, Atlanta, GA 30316, USA",33.72636,-84.362824,"1033 Avondale Ave SE, Atlanta, GA 30312, USA",385.0,385.0,544.0
54,2019-11-17 17:38:55.261089,2019-11-17 17:39:09.295912,33.72636,-84.357824,"923 United Ave SE, Atlanta, GA 30316, USA",33.72636,-84.352824,"1039 Woodland Ave SE, Atlanta, GA 30316, USA",476.0,476.0,615.0
55,2019-11-17 17:38:55.261089,2019-11-17 17:39:09.485025,33.72636,-84.357824,"923 United Ave SE, Atlanta, GA 30316, USA",33.72636,-84.357824,"923 United Ave SE, Atlanta, GA 30316, USA",0.0,0.0,0.0
56,2019-11-17 17:38:55.261089,2019-11-17 17:39:09.668077,33.72636,-84.352824,"1039 Woodland Ave SE, Atlanta, GA 30316, USA",33.72636,-84.357824,"923 United Ave SE, Atlanta, GA 30316, USA",454.0,454.0,615.0
57,2019-11-17 17:38:55.261089,2019-11-17 17:39:09.844016,33.72636,-84.352824,"1039 Woodland Ave SE, Atlanta, GA 30316, USA",33.72636,-84.352824,"1039 Woodland Ave SE, Atlanta, GA 30316, USA",0.0,0.0,0.0
58,2019-11-17 17:38:55.261089,2019-11-17 17:39:10.120238,33.731359999999995,-84.447824,"884 Beecher Ct SW, Atlanta, GA 30311, USA",33.731359999999995,-84.447824,"884 Beecher Ct SW, Atlanta, GA 30311, USA",0.0,0.0,0.0
59,2019-11-17 17:38:55.261089,2019-11-17 17:39:10.368318,33.731359999999995,-84.447824,"884 Beecher Ct SW, Atlanta, GA 30311, USA",33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",778.0,778.0,971.0
60,2019-11-17 17:38:55.261089,2019-11-17 17:39:10.528639,33.731359999999995,-84.447824,"884 Beecher Ct SW, Atlanta, GA 30311, USA",33.731359999999995,-84.447824,"884 Beecher Ct SW, Atlanta, GA 30311, USA",0.0,0.0,0.0
61,2019-11-17 17:38:55.261089,2019-11-17 17:39:10.733554,33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",0.0,0.0,0.0
62,2019-11-17 17:38:55.261089,2019-11-17 17:39:10.902570,33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.447824,"884 Beecher Ct SW, Atlanta, GA 30311, USA",696.0,696.0,971.0
63,2019-11-17 17:38:55.261089,2019-11-17 17:39:11.181786,33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",566.0,566.0,750.0
64,2019-11-17 17:38:55.261089,2019-11-17 17:39:11.326061,33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",0.0,0.0,0.0
65,2019-11-17 17:38:55.261089,2019-11-17 17:39:11.530327,33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",0.0,0.0,0.0
66,2019-11-17 17:38:55.261089,2019-11-17 17:39:11.661056,33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.442824,"1684 Richland Rd SW, Atlanta, GA 30311, USA",557.0,557.0,750.0
67,2019-11-17 17:38:55.261089,2019-11-17 17:39:11.969967,33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",367.0,367.0,506.0
68,2019-11-17 17:38:55.261089,2019-11-17 17:39:12.106139,33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",0.0,0.0,0.0
69,2019-11-17 17:38:55.261089,2019-11-17 17:39:12.242969,33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
70,2019-11-17 17:38:55.261089,2019-11-17 17:39:12.381573,33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.437824,"1527 Richland Rd SW, Atlanta, GA 30311, USA",411.0,411.0,506.0
71,2019-11-17 17:38:55.261089,2019-11-17 17:39:12.692983,33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",497.0,497.0,587.0
72,2019-11-17 17:38:55.261089,2019-11-17 17:39:12.820336,33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
73,2019-11-17 17:38:55.261089,2019-11-17 17:39:13.011684,33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
74,2019-11-17 17:38:55.261089,2019-11-17 17:39:13.151876,33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.432824,"1381 Richland Rd SW, Atlanta, GA 30310, USA",439.0,439.0,587.0
75,2019-11-17 17:38:55.261089,2019-11-17 17:39:13.433644,33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",474.0,474.0,630.0
76,2019-11-17 17:38:55.261089,2019-11-17 17:39:13.614588,33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
77,2019-11-17 17:38:55.261089,2019-11-17 17:39:13.784806,33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
78,2019-11-17 17:38:55.261089,2019-11-17 17:39:13.938810,33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.427824,"1227 Richland Rd SW, Atlanta, GA 30310, USA",491.0,491.0,630.0
79,2019-11-17 17:38:55.261089,2019-11-17 17:39:14.218404,33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",623.0,623.0,825.0
80,2019-11-17 17:38:55.261089,2019-11-17 17:39:14.379655,33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
81,2019-11-17 17:38:55.261089,2019-11-17 17:39:14.552964,33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
82,2019-11-17 17:38:55.261089,2019-11-17 17:39:14.715631,33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",33.731359999999995,-84.422824,"1038 White St SW, Atlanta, GA 30310, USA",610.0,610.0,825.0
83,2019-11-17 17:38:55.261089,2019-11-17 17:39:14.972491,33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",568.0,568.0,670.0
84,2019-11-17 17:38:55.261089,2019-11-17 17:39:15.133195,33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
85,2019-11-17 17:38:55.261089,2019-11-17 17:39:15.283926,33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
86,2019-11-17 17:38:55.261089,2019-11-17 17:39:15.452388,33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",33.731359999999995,-84.417824,"917 Rose Cir SW, Atlanta, GA 30310, USA",521.0,521.0,670.0
87,2019-11-17 17:38:55.261089,2019-11-17 17:39:15.740325,33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",356.0,356.0,477.0
88,2019-11-17 17:38:55.261089,2019-11-17 17:39:15.900524,33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
89,2019-11-17 17:38:55.261089,2019-11-17 17:39:16.069377,33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
90,2019-11-17 17:38:55.261089,2019-11-17 17:39:16.216309,33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",33.731359999999995,-84.412824,"764 Lillian Ave SW, Atlanta, GA 30310, USA",382.0,382.0,477.0
91,2019-11-17 17:38:55.261089,2019-11-17 17:39:16.461547,33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",434.0,434.0,640.0
92,2019-11-17 17:38:55.261089,2019-11-17 17:39:16.613530,33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
93,2019-11-17 17:38:55.261089,2019-11-17 17:39:16.739757,33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
94,2019-11-17 17:38:55.261089,2019-11-17 17:39:16.894316,33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.407824,"864 Metropolitan Pkwy SW, Atlanta, GA 30310, USA",533.0,533.0,640.0
95,2019-11-17 17:38:55.261089,2019-11-17 17:39:17.173125,33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",1578.0,1578.0,2049.0
96,2019-11-17 17:38:55.261089,2019-11-17 17:39:17.308237,33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",0.0,0.0,0.0
97,2019-11-17 17:38:55.261089,2019-11-17 17:39:17.519594,33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",0.0,0.0,0.0
98,2019-11-17 17:38:55.261089,2019-11-17 17:39:17.666935,33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.402824,"862 Sims St SW, Atlanta, GA 30310, USA",956.0,956.0,1358.0
99,2019-11-17 17:38:55.261089,2019-11-17 17:39:17.959517,33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",339.0,339.0,496.0
100,2019-11-17 17:38:55.261089,2019-11-17 17:39:18.100326,33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",0.0,0.0,0.0
101,2019-11-17 17:38:55.261089,2019-11-17 17:39:18.238277,33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",0.0,0.0,0.0
102,2019-11-17 17:38:55.261089,2019-11-17 17:39:18.395223,33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.397824,"275 Doane St SW, Atlanta, GA 30315, USA",382.0,382.0,451.0
103,2019-11-17 17:38:55.261089,2019-11-17 17:39:18.651659,33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.387824,"Hank Aaron Dr@Ormond St SE, Atlanta, GA 30315, USA",999.0,999.0,1383.0
104,2019-11-17 17:38:55.261089,2019-11-17 17:39:18.815462,33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",0.0,0.0,0.0
105,2019-11-17 17:38:55.261089,2019-11-17 17:39:18.959992,33.731359999999995,-84.387824,"Hank Aaron Dr@Ormond St SE, Atlanta, GA 30315, USA",33.731359999999995,-84.387824,"Hank Aaron Dr@Ormond St SE, Atlanta, GA 30315, USA",0.0,0.0,0.0
106,2019-11-17 17:38:55.261089,2019-11-17 17:39:19.093980,33.731359999999995,-84.387824,"Hank Aaron Dr@Ormond St SE, Atlanta, GA 30315, USA",33.731359999999995,-84.392824,"Pryor St SW @ Doane St SW, Atlanta, GA 30315, USA",1065.0,1065.0,1383.0
107,2019-11-17 17:38:55.261089,2019-11-17 17:39:19.336139,33.731359999999995,-84.387824,"Hank Aaron Dr@Ormond St SE, Atlanta, GA 30315, USA",33.731359999999995,-84.382824,"157 Ormond St SE, Atlanta, GA 30315, USA",371.0,371.0,518.0
